"Coins on Colnect","List exported on 2025-09-06 13:01:32 GMT+0"
"Launched by collector: ","Patterson Rainbird-Webb [Patterson-Rainbird-Webb]"
"Collector profile on Colnect at: ",https://colnect.com/en/collectors/collector/Patterson-Rainbird-Webb
"This list contains 100 Coins"
"The complete list is too big to be exported in full! Please export smaller lists."
"For the updated list on Colnect visit: ",https://colnect.com/en/coins/list/country/21o44o74o84o139o197o224o225o331/series/n370946-NOT-1816_-_Napoleon_II/catalog/270-World_Coins

Name,Country,Series,"Catalog Codes","Issued on","Last issue date",Distribution,Composition,EdgeVariety,Orientation,Shape,Rim,"Variant Year","Variant Mint Mark","Variant Note",Weight,Width,Height,Thickness,"Ord Wc",Currency,FaceValue,"Known mintage",Variant,Score,Accuracy,ZcoCoinMint,Themes,ItemInscription,Description,Link,List,Quantity,Condition,"Public Note","Private Note"
"50 Centimes (Flemish legend - Small head - coin alignment)",Belgium,"1951~1993 - 5th King Baudouin I - Circulation","Col:BE-000068, WCC:km149.1",1956,2007,"Standard Circulation",Bronze,Plain/smooth,"Coin or Medal alignment ↑O↓ || ↑O↑",Circular,"Raised. Not decorated. Both sides",1974,,"fdc set SS9",2.75,19,,1.5,26569,"c - Belgian centime",50,326284641,2427,9.91,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Professions,Mining,Ribbons,Lamps and Candles,Crowns and Coronets","13,98,BELGIE,CENTIMES","[b]Front[/b]: (value) [b]50 CENTIMES[/b] between (top) crown  (left/right) mirrored ribbons  (small year, lower-left) [b]19[/b] or [b]20[/b] and (lower-right) [b]56[/b] until [b]58[/b], [b]62[/b] until [b]83[/b], [b]85[/b], [b]87[/b] until [b]99[/b] or [b]00[/b], [b]01[/b], [b]07[/b]  legend (Flemish): (top, state name) [b]BELGIË[/b]  [b]Back[/b]: Small helmeted head mine worker (left) left of miner's lamp  designer: (below lamp) [b]RAU[/b] (Marcel Rau)   legend: none  [b]Edge[/b]: P - plain, type: П",https://colnect.com/coins/coin/2428,,,,,
"50 Centimes (Flemish legend - Small head - coin alignment)",Belgium,"1951~1993 - 5th King Baudouin I - Circulation","Col:BE-000068, WCC:km149.1",1956,2007,"Standard Circulation",Bronze,Plain/smooth,"Coin or Medal alignment ↑O↓ || ↑O↑",Circular,"Raised. Not decorated. Both sides",1974,,Unknown,2.75,19,,1.5,26569,"c - Belgian centime",50,326284641,2427,9.91,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Professions,Mining,Ribbons,Lamps and Candles,Crowns and Coronets","13,98,BELGIE,CENTIMES","[b]Front[/b]: (value) [b]50 CENTIMES[/b] between (top) crown  (left/right) mirrored ribbons  (small year, lower-left) [b]19[/b] or [b]20[/b] and (lower-right) [b]56[/b] until [b]58[/b], [b]62[/b] until [b]83[/b], [b]85[/b], [b]87[/b] until [b]99[/b] or [b]00[/b], [b]01[/b], [b]07[/b]  legend (Flemish): (top, state name) [b]BELGIË[/b]  [b]Back[/b]: Small helmeted head mine worker (left) left of miner's lamp  designer: (below lamp) [b]RAU[/b] (Marcel Rau)   legend: none  [b]Edge[/b]: P - plain, type: П",https://colnect.com/coins/coin/2428,,,,,
"50 Centimes (Flemish legend - Small head - coin alignment)",Belgium,"1951~1993 - 5th King Baudouin I - Circulation","Col:BE-000068, WCC:km149.1",1956,2007,"Standard Circulation",Bronze,Plain/smooth,"Coin or Medal alignment ↑O↓ || ↑O↑",Circular,"Raised. Not decorated. Both sides",1975,,"fdc set SS11",2.75,19,,1.5,26569,"c - Belgian centime",50,326284641,2427,9.91,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Professions,Mining,Ribbons,Lamps and Candles,Crowns and Coronets","13,98,BELGIE,CENTIMES","[b]Front[/b]: (value) [b]50 CENTIMES[/b] between (top) crown  (left/right) mirrored ribbons  (small year, lower-left) [b]19[/b] or [b]20[/b] and (lower-right) [b]56[/b] until [b]58[/b], [b]62[/b] until [b]83[/b], [b]85[/b], [b]87[/b] until [b]99[/b] or [b]00[/b], [b]01[/b], [b]07[/b]  legend (Flemish): (top, state name) [b]BELGIË[/b]  [b]Back[/b]: Small helmeted head mine worker (left) left of miner's lamp  designer: (below lamp) [b]RAU[/b] (Marcel Rau)   legend: none  [b]Edge[/b]: P - plain, type: П",https://colnect.com/coins/coin/2428,,,,,
"50 Centimes (Flemish legend - Small head - coin alignment)",Belgium,"1951~1993 - 5th King Baudouin I - Circulation","Col:BE-000068, WCC:km149.1",1956,2007,"Standard Circulation",Bronze,Plain/smooth,"Coin or Medal alignment ↑O↓ || ↑O↑",Circular,"Raised. Not decorated. Both sides",1975,,Unknown,2.75,19,,1.5,26569,"c - Belgian centime",50,326284641,2427,9.91,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Professions,Mining,Ribbons,Lamps and Candles,Crowns and Coronets","13,98,BELGIE,CENTIMES","[b]Front[/b]: (value) [b]50 CENTIMES[/b] between (top) crown  (left/right) mirrored ribbons  (small year, lower-left) [b]19[/b] or [b]20[/b] and (lower-right) [b]56[/b] until [b]58[/b], [b]62[/b] until [b]83[/b], [b]85[/b], [b]87[/b] until [b]99[/b] or [b]00[/b], [b]01[/b], [b]07[/b]  legend (Flemish): (top, state name) [b]BELGIË[/b]  [b]Back[/b]: Small helmeted head mine worker (left) left of miner's lamp  designer: (below lamp) [b]RAU[/b] (Marcel Rau)   legend: none  [b]Edge[/b]: P - plain, type: П",https://colnect.com/coins/coin/2428,,,,,
"50 Centimes (Flemish legend - Small head - coin alignment)",Belgium,"1951~1993 - 5th King Baudouin I - Circulation","Col:BE-000068, WCC:km149.1",1956,2007,"Standard Circulation",Bronze,Plain/smooth,"Coin or Medal alignment ↑O↓ || ↑O↑",Circular,"Raised. Not decorated. Both sides",1976,,"fdc set SS12",2.75,19,,1.5,26569,"c - Belgian centime",50,326284641,2427,9.91,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Professions,Mining,Ribbons,Lamps and Candles,Crowns and Coronets","13,98,BELGIE,CENTIMES","[b]Front[/b]: (value) [b]50 CENTIMES[/b] between (top) crown  (left/right) mirrored ribbons  (small year, lower-left) [b]19[/b] or [b]20[/b] and (lower-right) [b]56[/b] until [b]58[/b], [b]62[/b] until [b]83[/b], [b]85[/b], [b]87[/b] until [b]99[/b] or [b]00[/b], [b]01[/b], [b]07[/b]  legend (Flemish): (top, state name) [b]BELGIË[/b]  [b]Back[/b]: Small helmeted head mine worker (left) left of miner's lamp  designer: (below lamp) [b]RAU[/b] (Marcel Rau)   legend: none  [b]Edge[/b]: P - plain, type: П",https://colnect.com/coins/coin/2428,,,,,
"50 Centimes (Flemish legend - Small head - coin alignment)",Belgium,"1951~1993 - 5th King Baudouin I - Circulation","Col:BE-000068, WCC:km149.1",1956,2007,"Standard Circulation",Bronze,Plain/smooth,"Coin or Medal alignment ↑O↓ || ↑O↑",Circular,"Raised. Not decorated. Both sides",1976,,Unknown,2.75,19,,1.5,26569,"c - Belgian centime",50,326284641,2427,9.91,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Professions,Mining,Ribbons,Lamps and Candles,Crowns and Coronets","13,98,BELGIE,CENTIMES","[b]Front[/b]: (value) [b]50 CENTIMES[/b] between (top) crown  (left/right) mirrored ribbons  (small year, lower-left) [b]19[/b] or [b]20[/b] and (lower-right) [b]56[/b] until [b]58[/b], [b]62[/b] until [b]83[/b], [b]85[/b], [b]87[/b] until [b]99[/b] or [b]00[/b], [b]01[/b], [b]07[/b]  legend (Flemish): (top, state name) [b]BELGIË[/b]  [b]Back[/b]: Small helmeted head mine worker (left) left of miner's lamp  designer: (below lamp) [b]RAU[/b] (Marcel Rau)   legend: none  [b]Edge[/b]: P - plain, type: П",https://colnect.com/coins/coin/2428,,,,,
"50 Centimes (Flemish legend - Small head - coin alignment)",Belgium,"1951~1993 - 5th King Baudouin I - Circulation","Col:BE-000068, WCC:km149.1",1956,2007,"Standard Circulation",Bronze,Plain/smooth,"Coin or Medal alignment ↑O↓ || ↑O↑",Circular,"Raised. Not decorated. Both sides",1977,,"fdc set SS13",2.75,19,,1.5,26569,"c - Belgian centime",50,326284641,2427,9.91,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Professions,Mining,Ribbons,Lamps and Candles,Crowns and Coronets","13,98,BELGIE,CENTIMES","[b]Front[/b]: (value) [b]50 CENTIMES[/b] between (top) crown  (left/right) mirrored ribbons  (small year, lower-left) [b]19[/b] or [b]20[/b] and (lower-right) [b]56[/b] until [b]58[/b], [b]62[/b] until [b]83[/b], [b]85[/b], [b]87[/b] until [b]99[/b] or [b]00[/b], [b]01[/b], [b]07[/b]  legend (Flemish): (top, state name) [b]BELGIË[/b]  [b]Back[/b]: Small helmeted head mine worker (left) left of miner's lamp  designer: (below lamp) [b]RAU[/b] (Marcel Rau)   legend: none  [b]Edge[/b]: P - plain, type: П",https://colnect.com/coins/coin/2428,,,,,
"50 Centimes (Flemish legend - Small head - coin alignment)",Belgium,"1951~1993 - 5th King Baudouin I - Circulation","Col:BE-000068, WCC:km149.1",1956,2007,"Standard Circulation",Bronze,Plain/smooth,"Coin or Medal alignment ↑O↓ || ↑O↑",Circular,"Raised. Not decorated. Both sides",1977,,Unknown,2.75,19,,1.5,26569,"c - Belgian centime",50,326284641,2427,9.91,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Professions,Mining,Ribbons,Lamps and Candles,Crowns and Coronets","13,98,BELGIE,CENTIMES","[b]Front[/b]: (value) [b]50 CENTIMES[/b] between (top) crown  (left/right) mirrored ribbons  (small year, lower-left) [b]19[/b] or [b]20[/b] and (lower-right) [b]56[/b] until [b]58[/b], [b]62[/b] until [b]83[/b], [b]85[/b], [b]87[/b] until [b]99[/b] or [b]00[/b], [b]01[/b], [b]07[/b]  legend (Flemish): (top, state name) [b]BELGIË[/b]  [b]Back[/b]: Small helmeted head mine worker (left) left of miner's lamp  designer: (below lamp) [b]RAU[/b] (Marcel Rau)   legend: none  [b]Edge[/b]: P - plain, type: П",https://colnect.com/coins/coin/2428,,,,,
"50 Centimes (Flemish legend - Small head - coin alignment)",Belgium,"1951~1993 - 5th King Baudouin I - Circulation","Col:BE-000068, WCC:km149.1",1956,2007,"Standard Circulation",Bronze,Plain/smooth,"Coin or Medal alignment ↑O↓ || ↑O↑",Circular,"Raised. Not decorated. Both sides",1978,,"fdc set SS14",2.75,19,,1.5,26569,"c - Belgian centime",50,326284641,2427,9.91,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Professions,Mining,Ribbons,Lamps and Candles,Crowns and Coronets","13,98,BELGIE,CENTIMES","[b]Front[/b]: (value) [b]50 CENTIMES[/b] between (top) crown  (left/right) mirrored ribbons  (small year, lower-left) [b]19[/b] or [b]20[/b] and (lower-right) [b]56[/b] until [b]58[/b], [b]62[/b] until [b]83[/b], [b]85[/b], [b]87[/b] until [b]99[/b] or [b]00[/b], [b]01[/b], [b]07[/b]  legend (Flemish): (top, state name) [b]BELGIË[/b]  [b]Back[/b]: Small helmeted head mine worker (left) left of miner's lamp  designer: (below lamp) [b]RAU[/b] (Marcel Rau)   legend: none  [b]Edge[/b]: P - plain, type: П",https://colnect.com/coins/coin/2428,,,,,
"50 Centimes (Flemish legend - Small head - coin alignment)",Belgium,"1951~1993 - 5th King Baudouin I - Circulation","Col:BE-000068, WCC:km149.1",1956,2007,"Standard Circulation",Bronze,Plain/smooth,"Coin or Medal alignment ↑O↓ || ↑O↑",Circular,"Raised. Not decorated. Both sides",1978,,Unknown,2.75,19,,1.5,26569,"c - Belgian centime",50,326284641,2427,9.91,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Professions,Mining,Ribbons,Lamps and Candles,Crowns and Coronets","13,98,BELGIE,CENTIMES","[b]Front[/b]: (value) [b]50 CENTIMES[/b] between (top) crown  (left/right) mirrored ribbons  (small year, lower-left) [b]19[/b] or [b]20[/b] and (lower-right) [b]56[/b] until [b]58[/b], [b]62[/b] until [b]83[/b], [b]85[/b], [b]87[/b] until [b]99[/b] or [b]00[/b], [b]01[/b], [b]07[/b]  legend (Flemish): (top, state name) [b]BELGIË[/b]  [b]Back[/b]: Small helmeted head mine worker (left) left of miner's lamp  designer: (below lamp) [b]RAU[/b] (Marcel Rau)   legend: none  [b]Edge[/b]: P - plain, type: П",https://colnect.com/coins/coin/2428,,,,,
"50 Centimes (Flemish legend - Small head - coin alignment)",Belgium,"1951~1993 - 5th King Baudouin I - Circulation","Col:BE-000068, WCC:km149.1",1956,2007,"Standard Circulation",Bronze,Plain/smooth,"Coin or Medal alignment ↑O↓ || ↑O↑",Circular,"Raised. Not decorated. Both sides",1979,,"fdc set SS15",2.75,19,,1.5,26569,"c - Belgian centime",50,326284641,2427,9.91,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Professions,Mining,Ribbons,Lamps and Candles,Crowns and Coronets","13,98,BELGIE,CENTIMES","[b]Front[/b]: (value) [b]50 CENTIMES[/b] between (top) crown  (left/right) mirrored ribbons  (small year, lower-left) [b]19[/b] or [b]20[/b] and (lower-right) [b]56[/b] until [b]58[/b], [b]62[/b] until [b]83[/b], [b]85[/b], [b]87[/b] until [b]99[/b] or [b]00[/b], [b]01[/b], [b]07[/b]  legend (Flemish): (top, state name) [b]BELGIË[/b]  [b]Back[/b]: Small helmeted head mine worker (left) left of miner's lamp  designer: (below lamp) [b]RAU[/b] (Marcel Rau)   legend: none  [b]Edge[/b]: P - plain, type: П",https://colnect.com/coins/coin/2428,,,,,
"50 Centimes (Flemish legend - Small head - coin alignment)",Belgium,"1951~1993 - 5th King Baudouin I - Circulation","Col:BE-000068, WCC:km149.1",1956,2007,"Standard Circulation",Bronze,Plain/smooth,"Coin or Medal alignment ↑O↓ || ↑O↑",Circular,"Raised. Not decorated. Both sides",1979,,"mintage incl. km149.2",2.75,19,,1.5,26569,"c - Belgian centime",50,326284641,2427,9.91,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Professions,Mining,Ribbons,Lamps and Candles,Crowns and Coronets","13,98,BELGIE,CENTIMES","[b]Front[/b]: (value) [b]50 CENTIMES[/b] between (top) crown  (left/right) mirrored ribbons  (small year, lower-left) [b]19[/b] or [b]20[/b] and (lower-right) [b]56[/b] until [b]58[/b], [b]62[/b] until [b]83[/b], [b]85[/b], [b]87[/b] until [b]99[/b] or [b]00[/b], [b]01[/b], [b]07[/b]  legend (Flemish): (top, state name) [b]BELGIË[/b]  [b]Back[/b]: Small helmeted head mine worker (left) left of miner's lamp  designer: (below lamp) [b]RAU[/b] (Marcel Rau)   legend: none  [b]Edge[/b]: P - plain, type: П",https://colnect.com/coins/coin/2428,,,,,
"50 Centimes (Flemish legend - Small head - coin alignment)",Belgium,"1951~1993 - 5th King Baudouin I - Circulation","Col:BE-000068, WCC:km149.1",1956,2007,"Standard Circulation",Bronze,Plain/smooth,"Coin or Medal alignment ↑O↓ || ↑O↑",Circular,"Raised. Not decorated. Both sides",1980,,"fdc set SS16",2.75,19,,1.5,26569,"c - Belgian centime",50,326284641,2427,9.91,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Professions,Mining,Ribbons,Lamps and Candles,Crowns and Coronets","13,98,BELGIE,CENTIMES","[b]Front[/b]: (value) [b]50 CENTIMES[/b] between (top) crown  (left/right) mirrored ribbons  (small year, lower-left) [b]19[/b] or [b]20[/b] and (lower-right) [b]56[/b] until [b]58[/b], [b]62[/b] until [b]83[/b], [b]85[/b], [b]87[/b] until [b]99[/b] or [b]00[/b], [b]01[/b], [b]07[/b]  legend (Flemish): (top, state name) [b]BELGIË[/b]  [b]Back[/b]: Small helmeted head mine worker (left) left of miner's lamp  designer: (below lamp) [b]RAU[/b] (Marcel Rau)   legend: none  [b]Edge[/b]: P - plain, type: П",https://colnect.com/coins/coin/2428,,,,,
"50 Centimes (Flemish legend - Small head - coin alignment)",Belgium,"1951~1993 - 5th King Baudouin I - Circulation","Col:BE-000068, WCC:km149.1",1956,2007,"Standard Circulation",Bronze,Plain/smooth,"Coin or Medal alignment ↑O↓ || ↑O↑",Circular,"Raised. Not decorated. Both sides",1980,,Unknown,2.75,19,,1.5,26569,"c - Belgian centime",50,326284641,2427,9.91,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Professions,Mining,Ribbons,Lamps and Candles,Crowns and Coronets","13,98,BELGIE,CENTIMES","[b]Front[/b]: (value) [b]50 CENTIMES[/b] between (top) crown  (left/right) mirrored ribbons  (small year, lower-left) [b]19[/b] or [b]20[/b] and (lower-right) [b]56[/b] until [b]58[/b], [b]62[/b] until [b]83[/b], [b]85[/b], [b]87[/b] until [b]99[/b] or [b]00[/b], [b]01[/b], [b]07[/b]  legend (Flemish): (top, state name) [b]BELGIË[/b]  [b]Back[/b]: Small helmeted head mine worker (left) left of miner's lamp  designer: (below lamp) [b]RAU[/b] (Marcel Rau)   legend: none  [b]Edge[/b]: P - plain, type: П",https://colnect.com/coins/coin/2428,,,,,
"50 Centimes (Flemish legend - Small head - coin alignment)",Belgium,"1951~1993 - 5th King Baudouin I - Circulation","Col:BE-000068, WCC:km149.1",1956,2007,"Standard Circulation",Bronze,Plain/smooth,"Coin or Medal alignment ↑O↓ || ↑O↑",Circular,"Raised. Not decorated. Both sides",1981,,"fdc set SS17",2.75,19,,1.5,26569,"c - Belgian centime",50,326284641,2427,9.91,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Professions,Mining,Ribbons,Lamps and Candles,Crowns and Coronets","13,98,BELGIE,CENTIMES","[b]Front[/b]: (value) [b]50 CENTIMES[/b] between (top) crown  (left/right) mirrored ribbons  (small year, lower-left) [b]19[/b] or [b]20[/b] and (lower-right) [b]56[/b] until [b]58[/b], [b]62[/b] until [b]83[/b], [b]85[/b], [b]87[/b] until [b]99[/b] or [b]00[/b], [b]01[/b], [b]07[/b]  legend (Flemish): (top, state name) [b]BELGIË[/b]  [b]Back[/b]: Small helmeted head mine worker (left) left of miner's lamp  designer: (below lamp) [b]RAU[/b] (Marcel Rau)   legend: none  [b]Edge[/b]: P - plain, type: П",https://colnect.com/coins/coin/2428,,,,,
"50 Centimes (Flemish legend - Small head - coin alignment)",Belgium,"1951~1993 - 5th King Baudouin I - Circulation","Col:BE-000068, WCC:km149.1",1956,2007,"Standard Circulation",Bronze,Plain/smooth,"Coin or Medal alignment ↑O↓ || ↑O↑",Circular,"Raised. Not decorated. Both sides",1981,,Unknown,2.75,19,,1.5,26569,"c - Belgian centime",50,326284641,2427,9.91,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Professions,Mining,Ribbons,Lamps and Candles,Crowns and Coronets","13,98,BELGIE,CENTIMES","[b]Front[/b]: (value) [b]50 CENTIMES[/b] between (top) crown  (left/right) mirrored ribbons  (small year, lower-left) [b]19[/b] or [b]20[/b] and (lower-right) [b]56[/b] until [b]58[/b], [b]62[/b] until [b]83[/b], [b]85[/b], [b]87[/b] until [b]99[/b] or [b]00[/b], [b]01[/b], [b]07[/b]  legend (Flemish): (top, state name) [b]BELGIË[/b]  [b]Back[/b]: Small helmeted head mine worker (left) left of miner's lamp  designer: (below lamp) [b]RAU[/b] (Marcel Rau)   legend: none  [b]Edge[/b]: P - plain, type: П",https://colnect.com/coins/coin/2428,,,,,
"50 Centimes (Flemish legend - Small head - coin alignment)",Belgium,"1951~1993 - 5th King Baudouin I - Circulation","Col:BE-000068, WCC:km149.1",1956,2007,"Standard Circulation",Bronze,Plain/smooth,"Coin or Medal alignment ↑O↓ || ↑O↑",Circular,"Raised. Not decorated. Both sides",1982,,Unknown,2.75,19,,1.5,26569,"c - Belgian centime",50,326284641,2427,9.91,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Professions,Mining,Ribbons,Lamps and Candles,Crowns and Coronets","13,98,BELGIE,CENTIMES","[b]Front[/b]: (value) [b]50 CENTIMES[/b] between (top) crown  (left/right) mirrored ribbons  (small year, lower-left) [b]19[/b] or [b]20[/b] and (lower-right) [b]56[/b] until [b]58[/b], [b]62[/b] until [b]83[/b], [b]85[/b], [b]87[/b] until [b]99[/b] or [b]00[/b], [b]01[/b], [b]07[/b]  legend (Flemish): (top, state name) [b]BELGIË[/b]  [b]Back[/b]: Small helmeted head mine worker (left) left of miner's lamp  designer: (below lamp) [b]RAU[/b] (Marcel Rau)   legend: none  [b]Edge[/b]: P - plain, type: П",https://colnect.com/coins/coin/2428,,,,,
"50 Centimes (Flemish legend - Small head - coin alignment)",Belgium,"1951~1993 - 5th King Baudouin I - Circulation","Col:BE-000068, WCC:km149.1",1956,2007,"Standard Circulation",Bronze,Plain/smooth,"Coin or Medal alignment ↑O↓ || ↑O↑",Circular,"Raised. Not decorated. Both sides",1983,,Unknown,2.75,19,,1.5,26569,"c - Belgian centime",50,326284641,2427,9.91,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Professions,Mining,Ribbons,Lamps and Candles,Crowns and Coronets","13,98,BELGIE,CENTIMES","[b]Front[/b]: (value) [b]50 CENTIMES[/b] between (top) crown  (left/right) mirrored ribbons  (small year, lower-left) [b]19[/b] or [b]20[/b] and (lower-right) [b]56[/b] until [b]58[/b], [b]62[/b] until [b]83[/b], [b]85[/b], [b]87[/b] until [b]99[/b] or [b]00[/b], [b]01[/b], [b]07[/b]  legend (Flemish): (top, state name) [b]BELGIË[/b]  [b]Back[/b]: Small helmeted head mine worker (left) left of miner's lamp  designer: (below lamp) [b]RAU[/b] (Marcel Rau)   legend: none  [b]Edge[/b]: P - plain, type: П",https://colnect.com/coins/coin/2428,,,,,
"50 Centimes (Flemish legend - Small head - coin alignment)",Belgium,"1951~1993 - 5th King Baudouin I - Circulation","Col:BE-000068, WCC:km149.1",1956,2007,"Standard Circulation",Bronze,Plain/smooth,"Coin or Medal alignment ↑O↓ || ↑O↑",Circular,"Raised. Not decorated. Both sides",1985,,Unknown,2.75,19,,1.5,26569,"c - Belgian centime",50,326284641,2427,9.91,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Professions,Mining,Ribbons,Lamps and Candles,Crowns and Coronets","13,98,BELGIE,CENTIMES","[b]Front[/b]: (value) [b]50 CENTIMES[/b] between (top) crown  (left/right) mirrored ribbons  (small year, lower-left) [b]19[/b] or [b]20[/b] and (lower-right) [b]56[/b] until [b]58[/b], [b]62[/b] until [b]83[/b], [b]85[/b], [b]87[/b] until [b]99[/b] or [b]00[/b], [b]01[/b], [b]07[/b]  legend (Flemish): (top, state name) [b]BELGIË[/b]  [b]Back[/b]: Small helmeted head mine worker (left) left of miner's lamp  designer: (below lamp) [b]RAU[/b] (Marcel Rau)   legend: none  [b]Edge[/b]: P - plain, type: П",https://colnect.com/coins/coin/2428,,,,,
